vid_id,elapsed_time_ratio,audience_watch_ratio,relative_retention_performance,year
mu7OfNdCBE8,0.86,0.6835,0.65395,2021
mu7OfNdCBE8,0.87,0.6582,0.63385,2021
mu7OfNdCBE8,0.88,0.6962,0.61285,2021
mu7OfNdCBE8,0.89,0.6835,0.59345,2021
mu7OfNdCBE8,0.9,0.6456,0.5789,2021
mu7OfNdCBE8,0.91,0.5823,0.57155,2021
mu7OfNdCBE8,0.92,0.5949,0.5699,2021
mu7OfNdCBE8,0.93,0.6456,0.5692,2021
mu7OfNdCBE8,0.94,0.7089,0.5653,2021
mu7OfNdCBE8,0.95,0.6456,0.5586,2021
mu7OfNdCBE8,0.96,0.6835,0.55145,2021
mu7OfNdCBE8,0.97,0.5949,0.54405,2021
mu7OfNdCBE8,0.98,0.519,0.5319,2021
mu7OfNdCBE8,0.99,0.4051,0.51095,2021
mu7OfNdCBE8,1,0.2658,0.4891,2021
3MQ47s45dnU,0.01,1.0435,0.7717,2021
3MQ47s45dnU,0.02,0.8696,0.86965,2021
3MQ47s45dnU,0.03,0.913,0.93255,2021
3MQ47s45dnU,0.04,0.8696,0.94875,2021
3MQ47s45dnU,0.05,0.8551,0.95055,2021
3MQ47s45dnU,0.06,0.8406,0.9507,2021
3MQ47s45dnU,0.07,0.8696,0.9507,2021
3MQ47s45dnU,0.08,0.8406,0.95075,2021
3MQ47s45dnU,0.09,0.8406,0.9507,2021
3MQ47s45dnU,0.1,0.8551,0.9507,2021
3MQ47s45dnU,0.11,0.8261,0.95065,2021
3MQ47s45dnU,0.12,0.8261,0.9506,2021
3MQ47s45dnU,0.13,0.8841,0.9506,2021
3MQ47s45dnU,0.14,0.913,0.95055,2021
3MQ47s45dnU,0.15,0.8551,0.9505,2021
3MQ47s45dnU,0.16,0.8261,0.95045,2021
3MQ47s45dnU,0.17,0.8261,0.95035,2021
3MQ47s45dnU,0.18,0.8116,0.9503,2021
3MQ47s45dnU,0.19,0.8986,0.9502,2021
3MQ47s45dnU,0.2,0.8551,0.95015,2021
3MQ47s45dnU,0.21,0.8406,0.94985,2021
3MQ47s45dnU,0.22,0.8406,0.9486,2021
3MQ47s45dnU,0.23,0.8551,0.9455,2021
3MQ47s45dnU,0.24,0.8261,0.9407,2021
3MQ47s45dnU,0.25,0.7681,0.9352,2021
3MQ47s45dnU,0.26,0.8696,0.92945,2021
3MQ47s45dnU,0.27,0.8551,0.92305,2021
3MQ47s45dnU,0.28,0.8841,0.9156,2021
3MQ47s45dnU,0.29,0.8551,0.9062,2021
3MQ47s45dnU,0.3,0.8116,0.8908,2021
3MQ47s45dnU,0.31,0.7536,0.8647,2021
3MQ47s45dnU,0.32,0.7681,0.83155,2021
3MQ47s45dnU,0.33,0.7536,0.8017,2021
3MQ47s45dnU,0.34,0.7681,0.78415,2021
3MQ47s45dnU,0.35,0.7246,0.77975,2021
3MQ47s45dnU,0.36,0.7391,0.7829,2021
3MQ47s45dnU,0.37,0.7246,0.78585,2021
3MQ47s45dnU,0.38,0.7536,0.78325,2021
3MQ47s45dnU,0.39,0.7246,0.7716,2021
3MQ47s45dnU,0.4,0.8116,0.74805,2021
3MQ47s45dnU,0.41,0.6957,0.714,2021
3MQ47s45dnU,0.42,0.6812,0.68255,2021
3MQ47s45dnU,0.43,0.6522,0.6728,2021
3MQ47s45dnU,0.44,0.6667,0.6882,2021
3MQ47s45dnU,0.45,0.6667,0.71465,2021
3MQ47s45dnU,0.46,0.6667,0.73845,2021
3MQ47s45dnU,0.47,0.6522,0.75625,2021
3MQ47s45dnU,0.48,0.6522,0.7719,2021
3MQ47s45dnU,0.49,0.5942,0.79125,2021
3MQ47s45dnU,0.5,0.6667,0.8155,2021
3MQ47s45dnU,0.51,0.7246,0.8391,2021
3MQ47s45dnU,0.52,0.7536,0.85665,2021
3MQ47s45dnU,0.53,0.7826,0.8684,2021
3MQ47s45dnU,0.54,0.7826,0.87555,2021
3MQ47s45dnU,0.55,0.6522,0.8777,2021
3MQ47s45dnU,0.56,0.6232,0.87775,2021
3MQ47s45dnU,0.57,0.6812,0.88185,2021
3MQ47s45dnU,0.58,0.6957,0.89015,2021
3MQ47s45dnU,0.59,0.6812,0.89735,2021
3MQ47s45dnU,0.6,0.6957,0.89885,2021
3MQ47s45dnU,0.61,0.6667,0.89245,2021
3MQ47s45dnU,0.62,0.6812,0.8783,2021
3MQ47s45dnU,0.63,0.6377,0.8603,2021
3MQ47s45dnU,0.64,0.6667,0.8452,2021
3MQ47s45dnU,0.65,0.6232,0.836,2021
3MQ47s45dnU,0.66,0.6377,0.8315,2021
3MQ47s45dnU,0.67,0.6377,0.82965,2021
3MQ47s45dnU,0.68,0.6667,0.82755,2021
3MQ47s45dnU,0.69,0.6522,0.8203,2021
3MQ47s45dnU,0.7,0.6667,0.8042,2021
3MQ47s45dnU,0.71,0.6957,0.77955,2021
3MQ47s45dnU,0.72,0.6377,0.7493,2021
3MQ47s45dnU,0.73,0.6377,0.72005,2021
3MQ47s45dnU,0.74,0.6667,0.6999,2021
3MQ47s45dnU,0.75,0.6522,0.6914,2021
3MQ47s45dnU,0.76,0.6667,0.6882,2021
3MQ47s45dnU,0.77,0.6957,0.6829,2021
3MQ47s45dnU,0.78,0.6667,0.6736,2021
3MQ47s45dnU,0.79,0.6667,0.6617,2021
3MQ47s45dnU,0.8,0.6522,0.64815,2021
3MQ47s45dnU,0.81,0.6667,0.6324,2021
3MQ47s45dnU,0.82,0.6377,0.6112,2021
3MQ47s45dnU,0.83,0.5507,0.57965,2021
3MQ47s45dnU,0.84,0.4928,0.5371,2021
3MQ47s45dnU,0.85,0.5072,0.4932,2021
3MQ47s45dnU,0.86,0.4928,0.46475,2021
3MQ47s45dnU,0.87,0.4638,0.46175,2021
3MQ47s45dnU,0.88,0.5217,0.47945,2021
3MQ47s45dnU,0.89,0.4783,0.50655,2021
3MQ47s45dnU,0.9,0.5072,0.53125,2021
3MQ47s45dnU,0.91,0.5797,0.54285,2021
3MQ47s45dnU,0.92,0.5507,0.5355,2021
3MQ47s45dnU,0.93,0.5217,0.5115,2021
3MQ47s45dnU,0.94,0.5362,0.4825,2021
3MQ47s45dnU,0.95,0.5507,0.46395,2021
3MQ47s45dnU,0.96,0.5072,0.45755,2021
3MQ47s45dnU,0.97,0.4638,0.4467,2021
3MQ47s45dnU,0.98,0.4348,0.41435,2021
3MQ47s45dnU,0.99,0.3623,0.36115,2021
3MQ47s45dnU,1,0.2319,0.3121,2021
44Cbhd1PnWI,0.01,0.9577,0.6434,2021
44Cbhd1PnWI,0.02,0.8169,0.7675,2021
44Cbhd1PnWI,0.03,0.8028,0.8638,2021
44Cbhd1PnWI,0.04,0.7606,0.9084,2021
44Cbhd1PnWI,0.05,0.8169,0.92785,2021
44Cbhd1PnWI,0.06,0.7887,0.93675,2021
44Cbhd1PnWI,0.07,0.7465,0.9417,2021
44Cbhd1PnWI,0.08,0.7606,0.9458,2021
44Cbhd1PnWI,0.09,0.7324,0.94875,2021
44Cbhd1PnWI,0.1,0.7887,0.94995,2021
44Cbhd1PnWI,0.11,0.7746,0.9502,2021
44Cbhd1PnWI,0.12,0.7746,0.95015,2021
44Cbhd1PnWI,0.13,0.7746,0.94955,2021
44Cbhd1PnWI,0.14,0.8592,0.94605,2021
44Cbhd1PnWI,0.15,0.7606,0.9356,2021
44Cbhd1PnWI,0.16,0.7324,0.9173,2021
44Cbhd1PnWI,0.17,0.7183,0.8964,2021
44Cbhd1PnWI,0.18,0.6901,0.87995,2021
44Cbhd1PnWI,0.19,0.7183,0.87005,2021
44Cbhd1PnWI,0.2,0.6761,0.86695,2021
44Cbhd1PnWI,0.21,0.7183,0.8738,2021
44Cbhd1PnWI,0.22,0.7042,0.89035,2021
44Cbhd1PnWI,0.23,0.6901,0.90905,2021
44Cbhd1PnWI,0.24,0.7606,0.9215,2021
44Cbhd1PnWI,0.25,0.7746,0.92565,2021
44Cbhd1PnWI,0.26,0.7324,0.9259,2021
44Cbhd1PnWI,0.27,0.7324,0.92605,2021
44Cbhd1PnWI,0.28,0.7746,0.9269,2021
44Cbhd1PnWI,0.29,0.831,0.92835,2021
44Cbhd1PnWI,0.3,0.8028,0.9302,2021
44Cbhd1PnWI,0.31,0.7746,0.9316,2021
44Cbhd1PnWI,0.32,0.7465,0.9297,2021
44Cbhd1PnWI,0.33,0.6479,0.92115,2021
44Cbhd1PnWI,0.34,0.6901,0.9089,2021
44Cbhd1PnWI,0.35,0.7042,0.90225,2021
44Cbhd1PnWI,0.36,0.662,0.9066,2021
44Cbhd1PnWI,0.37,0.7324,0.91775,2021
44Cbhd1PnWI,0.38,0.7183,0.92655,2021
44Cbhd1PnWI,0.39,0.7042,0.9279,2021
44Cbhd1PnWI,0.4,0.7324,0.9204,2021
44Cbhd1PnWI,0.41,0.6901,0.90465,2021
44Cbhd1PnWI,0.42,0.6761,0.88415,2021
44Cbhd1PnWI,0.43,0.6338,0.86425,2021
44Cbhd1PnWI,0.44,0.6479,0.8498,2021
44Cbhd1PnWI,0.45,0.6479,0.8432,2021
44Cbhd1PnWI,0.46,0.662,0.8445,2021
44Cbhd1PnWI,0.47,0.7042,0.8542,2021
44Cbhd1PnWI,0.48,0.6761,0.8721,2021
44Cbhd1PnWI,0.49,0.7183,0.893,2021
44Cbhd1PnWI,0.5,0.7746,0.90805,2021
44Cbhd1PnWI,0.51,0.7746,0.91225,2021
44Cbhd1PnWI,0.52,0.8028,0.90725,2021
44Cbhd1PnWI,0.53,0.7746,0.8977,2021
44Cbhd1PnWI,0.54,0.7746,0.8864,2021
44Cbhd1PnWI,0.55,0.7465,0.87435,2021
44Cbhd1PnWI,0.56,0.7324,0.86195,2021
44Cbhd1PnWI,0.57,0.8028,0.85,2021
44Cbhd1PnWI,0.58,0.7746,0.83905,2021
44Cbhd1PnWI,0.59,0.6901,0.8294,2021
44Cbhd1PnWI,0.6,0.7042,0.8211,2021
44Cbhd1PnWI,0.61,0.7183,0.81335,2021
44Cbhd1PnWI,0.62,0.7465,0.80385,2021
44Cbhd1PnWI,0.63,0.7324,0.78845,2021
44Cbhd1PnWI,0.64,0.6479,0.76475,2021
44Cbhd1PnWI,0.65,0.6197,0.7366,2021
44Cbhd1PnWI,0.66,0.6197,0.7158,2021
44Cbhd1PnWI,0.67,0.6338,0.7123,2021
44Cbhd1PnWI,0.68,0.662,0.7245,2021
44Cbhd1PnWI,0.69,0.6338,0.7428,2021
44Cbhd1PnWI,0.7,0.6479,0.75945,2021
44Cbhd1PnWI,0.71,0.662,0.77265,2021
44Cbhd1PnWI,0.72,0.6197,0.78335,2021
44Cbhd1PnWI,0.73,0.6479,0.79285,2021
44Cbhd1PnWI,0.74,0.6197,0.80025,2021
44Cbhd1PnWI,0.75,0.6761,0.8032,2021
44Cbhd1PnWI,0.76,0.6197,0.8008,2021
44Cbhd1PnWI,0.77,0.6197,0.7947,2021
44Cbhd1PnWI,0.78,0.6056,0.78835,2021
44Cbhd1PnWI,0.79,0.5915,0.78475,2021
44Cbhd1PnWI,0.8,0.5775,0.7853,2021
44Cbhd1PnWI,0.81,0.5915,0.7892,2021
44Cbhd1PnWI,0.82,0.5915,0.7954,2021
44Cbhd1PnWI,0.83,0.5634,0.80255,2021
44Cbhd1PnWI,0.84,0.6338,0.80555,2021
44Cbhd1PnWI,0.85,0.662,0.79815,2021
44Cbhd1PnWI,0.86,0.6479,0.77845,2021
44Cbhd1PnWI,0.87,0.6056,0.7485,2021
44Cbhd1PnWI,0.88,0.662,0.71175,2021
44Cbhd1PnWI,0.89,0.6479,0.6709,2021
44Cbhd1PnWI,0.9,0.6197,0.627,2021
44Cbhd1PnWI,0.91,0.6056,0.57845,2021
44Cbhd1PnWI,0.92,0.5915,0.523,2021
44Cbhd1PnWI,0.93,0.5634,0.4677,2021
44Cbhd1PnWI,0.94,0.5493,0.43565,2021
44Cbhd1PnWI,0.95,0.4789,0.4442,2021
44Cbhd1PnWI,0.96,0.5493,0.4772,2021
44Cbhd1PnWI,0.97,0.5493,0.50355,2021
44Cbhd1PnWI,0.98,0.5211,0.5083,2021
44Cbhd1PnWI,0.99,0.4507,0.4938,2021
44Cbhd1PnWI,1,0.2676,0.4736,2021
EdiLL3J89eI,0.01,1.0741,0.7923,2021
EdiLL3J89eI,0.02,1,0.88295,2021
EdiLL3J89eI,0.03,0.9444,0.9376,2021
EdiLL3J89eI,0.04,0.8704,0.9479,2021
EdiLL3J89eI,0.05,0.8704,0.94335,2021
EdiLL3J89eI,0.06,0.7963,0.9349,2021
EdiLL3J89eI,0.07,0.8704,0.92595,2021
EdiLL3J89eI,0.08,0.8148,0.9147,2021
EdiLL3J89eI,0.09,0.8704,0.8973,2021
EdiLL3J89eI,0.1,0.8148,0.87345,2021
EdiLL3J89eI,0.11,0.8148,0.85085,2021
EdiLL3J89eI,0.12,0.8333,0.8402,2021
EdiLL3J89eI,0.13,0.8519,0.84595,2021
EdiLL3J89eI,0.14,0.8148,0.86475,2021
EdiLL3J89eI,0.15,0.8333,0.888,2021
EdiLL3J89eI,0.16,0.8889,0.90695,2021
EdiLL3J89eI,0.17,0.9074,0.91745,2021
EdiLL3J89eI,0.18,0.8889,0.9206,2021
EdiLL3J89eI,0.19,0.9259,0.9188,2021
EdiLL3J89eI,0.2,0.9074,0.9124,2021
EdiLL3J89eI,0.21,0.8519,0.9004,2021
EdiLL3J89eI,0.22,0.8889,0.882,2021
EdiLL3J89eI,0.23,0.7963,0.8588,2021
EdiLL3J89eI,0.24,0.7963,0.8381,2021
EdiLL3J89eI,0.25,0.8333,0.82765,2021
EdiLL3J89eI,0.26,0.7963,0.8271,2021
EdiLL3J89eI,0.27,0.8148,0.83135,2021
EdiLL3J89eI,0.28,0.7778,0.8384,2021
EdiLL3J89eI,0.29,0.7407,0.84845,2021
EdiLL3J89eI,0.3,0.8333,0.85925,2021
EdiLL3J89eI,0.31,0.7778,0.86805,2021
EdiLL3J89eI,0.32,0.7963,0.87415,2021
EdiLL3J89eI,0.33,0.8519,0.8769,2021
EdiLL3J89eI,0.34,0.7778,0.8758,2021
EdiLL3J89eI,0.35,0.7963,0.8721,2021
EdiLL3J89eI,0.36,0.7407,0.86975,2021
EdiLL3J89eI,0.37,0.7222,0.87275,2021
EdiLL3J89eI,0.38,0.7778,0.88175,2021
EdiLL3J89eI,0.39,0.8704,0.8934,2021
EdiLL3J89eI,0.4,0.8704,0.90345,2021
EdiLL3J89eI,0.41,0.8519,0.9096,2021
EdiLL3J89eI,0.42,0.7778,0.91165,2021
EdiLL3J89eI,0.43,0.8519,0.9102,2021
EdiLL3J89eI,0.44,0.7407,0.9063,2021
EdiLL3J89eI,0.45,0.7778,0.90285,2021
EdiLL3J89eI,0.46,0.8148,0.903,2021
EdiLL3J89eI,0.47,0.7963,0.90505,2021
EdiLL3J89eI,0.48,0.8519,0.9057,2021
EdiLL3J89eI,0.49,0.9815,0.905,2021
EdiLL3J89eI,0.5,1.037,0.90405,2021
EdiLL3J89eI,0.51,1.0185,0.9031,2021
EdiLL3J89eI,0.52,1.037,0.9022,2021
EdiLL3J89eI,0.53,0.8889,0.90115,2021
EdiLL3J89eI,0.54,0.8519,0.89965,2021
EdiLL3J89eI,0.55,0.7963,0.8963,2021
EdiLL3J89eI,0.56,0.8148,0.88875,2021
EdiLL3J89eI,0.57,0.8148,0.87535,2021
EdiLL3J89eI,0.58,0.7222,0.8575,2021
EdiLL3J89eI,0.59,0.7222,0.84085,2021
EdiLL3J89eI,0.6,0.7222,0.83145,2021
EdiLL3J89eI,0.61,0.7778,0.82785,2021
EdiLL3J89eI,0.62,0.7037,0.8242,2021
EdiLL3J89eI,0.63,0.7593,0.8192,2021
EdiLL3J89eI,0.64,0.7407,0.8146,2021
EdiLL3J89eI,0.65,0.7222,0.8101,2021
EdiLL3J89eI,0.66,0.7037,0.8039,2021
EdiLL3J89eI,0.67,0.7593,0.7966,2021
EdiLL3J89eI,0.68,0.7222,0.791,2021
EdiLL3J89eI,0.69,0.7593,0.7886,2021
EdiLL3J89eI,0.7,0.7407,0.7884,2021
EdiLL3J89eI,0.71,0.7037,0.789,2021
EdiLL3J89eI,0.72,0.7407,0.7886,2021
EdiLL3J89eI,0.73,0.7778,0.78475,2021
EdiLL3J89eI,0.74,0.7407,0.77555,2021
EdiLL3J89eI,0.75,0.7407,0.76125,2021
EdiLL3J89eI,0.76,0.7778,0.74295,2021
EdiLL3J89eI,0.77,0.6852,0.7222,2021
EdiLL3J89eI,0.78,0.6481,0.70265,2021
EdiLL3J89eI,0.79,0.6667,0.6893,2021
EdiLL3J89eI,0.8,0.7222,0.68495,2021
EdiLL3J89eI,0.81,0.7037,0.6865,2021
EdiLL3J89eI,0.82,0.7407,0.68735,2021
EdiLL3J89eI,0.83,0.7037,0.68365,2021
EdiLL3J89eI,0.84,0.6852,0.67475,2021
EdiLL3J89eI,0.85,0.7778,0.6614,2021
EdiLL3J89eI,0.86,0.7963,0.6459,2021
EdiLL3J89eI,0.87,0.7593,0.62825,2021
EdiLL3J89eI,0.88,0.7593,0.6045,2021
EdiLL3J89eI,0.89,0.6667,0.56645,2021
EdiLL3J89eI,0.9,0.537,0.50505,2021
EdiLL3J89eI,0.91,0.5741,0.42975,2021
EdiLL3J89eI,0.92,0.6111,0.38215,2021
