vid_id,elapsed_time_ratio,audience_watch_ratio,relative_retention_performance,year
fS8JmmjCg4Y,0.65,0.7246,0.88915,2021
fS8JmmjCg4Y,0.66,0.7174,0.88635,2021
fS8JmmjCg4Y,0.67,0.6377,0.8833,2021
fS8JmmjCg4Y,0.68,0.6014,0.8801,2021
fS8JmmjCg4Y,0.69,0.5652,0.87675,2021
fS8JmmjCg4Y,0.7,0.587,0.87295,2021
fS8JmmjCg4Y,0.71,0.6232,0.86835,2021
fS8JmmjCg4Y,0.72,0.6159,0.86305,2021
fS8JmmjCg4Y,0.73,0.6522,0.857,2021
fS8JmmjCg4Y,0.74,0.5797,0.8499,2021
fS8JmmjCg4Y,0.75,0.6014,0.84165,2021
fS8JmmjCg4Y,0.76,0.6232,0.8322,2021
fS8JmmjCg4Y,0.77,0.6159,0.82165,2021
fS8JmmjCg4Y,0.78,0.7029,0.80995,2021
fS8JmmjCg4Y,0.79,0.7754,0.79725,2021
fS8JmmjCg4Y,0.8,0.6014,0.78385,2021
fS8JmmjCg4Y,0.81,0.558,0.7703,2021
fS8JmmjCg4Y,0.82,0.5362,0.7568,2021
fS8JmmjCg4Y,0.83,0.5217,0.7435,2021
fS8JmmjCg4Y,0.84,0.5072,0.7306,2021
fS8JmmjCg4Y,0.85,0.5,0.71855,2021
fS8JmmjCg4Y,0.86,0.5435,0.70755,2021
fS8JmmjCg4Y,0.87,0.5652,0.6975,2021
fS8JmmjCg4Y,0.88,0.5797,0.68825,2021
fS8JmmjCg4Y,0.89,0.6159,0.6788,2021
fS8JmmjCg4Y,0.9,0.471,0.6647,2021
fS8JmmjCg4Y,0.91,0.4565,0.64035,2021
fS8JmmjCg4Y,0.92,0.4493,0.6083,2021
fS8JmmjCg4Y,0.93,0.442,0.581,2021
fS8JmmjCg4Y,0.94,0.4203,0.5697,2021
fS8JmmjCg4Y,0.95,0.4275,0.57205,2021
fS8JmmjCg4Y,0.96,0.4348,0.57375,2021
fS8JmmjCg4Y,0.97,0.4203,0.5632,2021
fS8JmmjCg4Y,0.98,0.3551,0.541,2021
fS8JmmjCg4Y,0.99,0.3478,0.51815,2021
fS8JmmjCg4Y,1,0.2826,0.5046,2021
BSlzOjW5gsQ,0.01,0.9158,0.46075,2021
BSlzOjW5gsQ,0.02,0.8105,0.6056,2021
BSlzOjW5gsQ,0.03,0.7579,0.7575,2021
BSlzOjW5gsQ,0.04,0.7789,0.8639,2021
BSlzOjW5gsQ,0.05,0.7789,0.9204,2021
BSlzOjW5gsQ,0.06,0.8,0.94285,2021
BSlzOjW5gsQ,0.07,0.7895,0.94905,2021
BSlzOjW5gsQ,0.08,0.7158,0.95005,2021
BSlzOjW5gsQ,0.09,0.7579,0.9501,2021
BSlzOjW5gsQ,0.1,0.7158,0.9501,2021
BSlzOjW5gsQ,0.11,0.7579,0.9501,2021
BSlzOjW5gsQ,0.12,0.8,0.9501,2021
BSlzOjW5gsQ,0.13,0.8105,0.9501,2021
BSlzOjW5gsQ,0.14,0.8526,0.9501,2021
BSlzOjW5gsQ,0.15,0.8421,0.95015,2021
BSlzOjW5gsQ,0.16,0.7789,0.95015,2021
BSlzOjW5gsQ,0.17,0.7789,0.95015,2021
BSlzOjW5gsQ,0.18,0.7474,0.9501,2021
BSlzOjW5gsQ,0.19,0.7895,0.94945,2021
BSlzOjW5gsQ,0.2,0.6842,0.9462,2021
BSlzOjW5gsQ,0.21,0.6737,0.93885,2021
BSlzOjW5gsQ,0.22,0.6526,0.93165,2021
BSlzOjW5gsQ,0.23,0.6737,0.93115,2021
BSlzOjW5gsQ,0.24,0.6947,0.9378,2021
BSlzOjW5gsQ,0.25,0.7263,0.94555,2021
BSlzOjW5gsQ,0.26,0.7579,0.9493,2021
BSlzOjW5gsQ,0.27,0.7895,0.95005,2021
BSlzOjW5gsQ,0.28,0.8105,0.9501,2021
BSlzOjW5gsQ,0.29,0.7895,0.9501,2021
BSlzOjW5gsQ,0.3,0.7895,0.9501,2021
BSlzOjW5gsQ,0.31,0.8105,0.95005,2021
BSlzOjW5gsQ,0.32,0.7684,0.94985,2021
BSlzOjW5gsQ,0.33,0.7895,0.9489,2021
BSlzOjW5gsQ,0.34,0.8105,0.9465,2021
BSlzOjW5gsQ,0.35,0.7368,0.943,2021
BSlzOjW5gsQ,0.36,0.7579,0.9392,2021
BSlzOjW5gsQ,0.37,0.8632,0.9354,2021
BSlzOjW5gsQ,0.38,0.8526,0.9315,2021
BSlzOjW5gsQ,0.39,0.8211,0.9272,2021
BSlzOjW5gsQ,0.4,0.8947,0.9222,2021
BSlzOjW5gsQ,0.41,0.9053,0.91655,2021
BSlzOjW5gsQ,0.42,0.8526,0.9107,2021
BSlzOjW5gsQ,0.43,0.8842,0.905,2021
BSlzOjW5gsQ,0.44,0.9158,0.89945,2021
BSlzOjW5gsQ,0.45,0.8,0.894,2021
BSlzOjW5gsQ,0.46,0.7263,0.8889,2021
BSlzOjW5gsQ,0.47,0.7053,0.8842,2021
BSlzOjW5gsQ,0.48,0.7053,0.87985,2021
BSlzOjW5gsQ,0.49,0.7368,0.87585,2021
BSlzOjW5gsQ,0.5,0.7368,0.87155,2021
BSlzOjW5gsQ,0.51,0.7579,0.86495,2021
BSlzOjW5gsQ,0.52,0.7158,0.85325,2021
BSlzOjW5gsQ,0.53,0.7158,0.8363,2021
BSlzOjW5gsQ,0.54,0.6737,0.81915,2021
BSlzOjW5gsQ,0.55,0.6421,0.8086,2021
BSlzOjW5gsQ,0.56,0.6632,0.8056,2021
BSlzOjW5gsQ,0.57,0.6526,0.8061,2021
BSlzOjW5gsQ,0.58,0.6632,0.80695,2021
BSlzOjW5gsQ,0.59,0.6632,0.80825,2021
BSlzOjW5gsQ,0.6,0.6316,0.8106,2021
BSlzOjW5gsQ,0.61,0.6421,0.81435,2021
BSlzOjW5gsQ,0.62,0.6632,0.81965,2021
BSlzOjW5gsQ,0.63,0.6632,0.8274,2021
BSlzOjW5gsQ,0.64,0.6526,0.8381,2021
BSlzOjW5gsQ,0.65,0.6842,0.84935,2021
BSlzOjW5gsQ,0.66,0.6842,0.8566,2021
BSlzOjW5gsQ,0.67,0.7053,0.8584,2021
BSlzOjW5gsQ,0.68,0.7579,0.85675,2021
BSlzOjW5gsQ,0.69,0.8316,0.85305,2021
BSlzOjW5gsQ,0.7,0.7789,0.84755,2021
BSlzOjW5gsQ,0.71,0.7684,0.8403,2021
BSlzOjW5gsQ,0.72,0.7263,0.8312,2021
BSlzOjW5gsQ,0.73,0.8316,0.8204,2021
BSlzOjW5gsQ,0.74,0.8,0.808,2021
BSlzOjW5gsQ,0.75,0.8211,0.7943,2021
BSlzOjW5gsQ,0.76,0.7684,0.77975,2021
BSlzOjW5gsQ,0.77,0.6842,0.7646,2021
BSlzOjW5gsQ,0.78,0.6526,0.7491,2021
BSlzOjW5gsQ,0.79,0.7263,0.73365,2021
BSlzOjW5gsQ,0.8,0.7053,0.71835,2021
BSlzOjW5gsQ,0.81,0.6526,0.7012,2021
BSlzOjW5gsQ,0.82,0.6316,0.6782,2021
BSlzOjW5gsQ,0.83,0.6,0.6488,2021
BSlzOjW5gsQ,0.84,0.5579,0.61935,2021
BSlzOjW5gsQ,0.85,0.5895,0.5985,2021
BSlzOjW5gsQ,0.86,0.5474,0.58675,2021
BSlzOjW5gsQ,0.87,0.5579,0.5759,2021
BSlzOjW5gsQ,0.88,0.5789,0.5578,2021
BSlzOjW5gsQ,0.89,0.5579,0.5326,2021
BSlzOjW5gsQ,0.9,0.5158,0.51215,2021
BSlzOjW5gsQ,0.91,0.5158,0.5105,2021
BSlzOjW5gsQ,0.92,0.5368,0.5242,2021
BSlzOjW5gsQ,0.93,0.5789,0.5367,2021
BSlzOjW5gsQ,0.94,0.5368,0.5375,2021
BSlzOjW5gsQ,0.95,0.5263,0.52565,2021
BSlzOjW5gsQ,0.96,0.5263,0.50245,2021
BSlzOjW5gsQ,0.97,0.4,0.46895,2021
BSlzOjW5gsQ,0.98,0.3263,0.4276,2021
BSlzOjW5gsQ,0.99,0.3263,0.38495,2021
BSlzOjW5gsQ,1,0.2421,0.35305,2021
LSsfEfKJPUA,0.01,0.9604,0.76375,2021
LSsfEfKJPUA,0.02,0.7228,0.86685,2021
LSsfEfKJPUA,0.03,0.7228,0.9322,2021
LSsfEfKJPUA,0.04,0.7723,0.94855,2021
LSsfEfKJPUA,0.05,0.8515,0.95025,2021
LSsfEfKJPUA,0.06,0.8218,0.9503,2021
LSsfEfKJPUA,0.07,0.8317,0.95025,2021
LSsfEfKJPUA,0.08,0.8317,0.9502,2021
LSsfEfKJPUA,0.09,0.7921,0.95015,2021
LSsfEfKJPUA,0.1,0.7822,0.95,2021
LSsfEfKJPUA,0.11,0.7723,0.94945,2021
LSsfEfKJPUA,0.12,0.7525,0.9479,2021
LSsfEfKJPUA,0.13,0.7327,0.9454,2021
LSsfEfKJPUA,0.14,0.7624,0.94245,2021
LSsfEfKJPUA,0.15,0.7327,0.9392,2021
LSsfEfKJPUA,0.16,0.6931,0.9359,2021
LSsfEfKJPUA,0.17,0.6337,0.9324,2021
LSsfEfKJPUA,0.18,0.6238,0.9282,2021
LSsfEfKJPUA,0.19,0.5545,0.9219,2021
LSsfEfKJPUA,0.2,0.5842,0.91345,2021
LSsfEfKJPUA,0.21,0.604,0.90535,2021
LSsfEfKJPUA,0.22,0.5842,0.8999,2021
LSsfEfKJPUA,0.23,0.5743,0.8985,2021
LSsfEfKJPUA,0.24,0.604,0.90155,2021
LSsfEfKJPUA,0.25,0.6238,0.9071,2021
LSsfEfKJPUA,0.26,0.6139,0.91145,2021
LSsfEfKJPUA,0.27,0.6337,0.9128,2021
LSsfEfKJPUA,0.28,0.6337,0.91245,2021
LSsfEfKJPUA,0.29,0.6139,0.91175,2021
LSsfEfKJPUA,0.3,0.6139,0.91105,2021
LSsfEfKJPUA,0.31,0.604,0.9104,2021
LSsfEfKJPUA,0.32,0.5842,0.90995,2021
LSsfEfKJPUA,0.33,0.604,0.9097,2021
LSsfEfKJPUA,0.34,0.7525,0.9094,2021
LSsfEfKJPUA,0.35,0.7723,0.9093,2021
LSsfEfKJPUA,0.36,0.7327,0.90945,2021
LSsfEfKJPUA,0.37,0.6733,0.90975,2021
LSsfEfKJPUA,0.38,0.6139,0.91005,2021
LSsfEfKJPUA,0.39,0.6238,0.91045,2021
LSsfEfKJPUA,0.4,0.6337,0.91095,2021
LSsfEfKJPUA,0.41,0.6337,0.91155,2021
LSsfEfKJPUA,0.42,0.6832,0.91205,2021
LSsfEfKJPUA,0.43,0.6733,0.9123,2021
LSsfEfKJPUA,0.44,0.6535,0.91215,2021
LSsfEfKJPUA,0.45,0.5842,0.91165,2021
LSsfEfKJPUA,0.46,0.5842,0.9106,2021
LSsfEfKJPUA,0.47,0.604,0.90785,2021
LSsfEfKJPUA,0.48,0.6238,0.9017,2021
LSsfEfKJPUA,0.49,0.5743,0.89265,2021
LSsfEfKJPUA,0.5,0.5743,0.8846,2021
LSsfEfKJPUA,0.51,0.5941,0.8808,2021
LSsfEfKJPUA,0.52,0.5842,0.8806,2021
LSsfEfKJPUA,0.53,0.5941,0.8791,2021
LSsfEfKJPUA,0.54,0.6139,0.8716,2021
LSsfEfKJPUA,0.55,0.6337,0.8579,2021
LSsfEfKJPUA,0.56,0.6238,0.83995,2021
LSsfEfKJPUA,0.57,0.6337,0.81825,2021
LSsfEfKJPUA,0.58,0.6535,0.7928,2021
LSsfEfKJPUA,0.59,0.5644,0.764,2021
LSsfEfKJPUA,0.6,0.6238,0.73275,2021
LSsfEfKJPUA,0.61,0.6436,0.7012,2021
LSsfEfKJPUA,0.62,0.6832,0.6714,2021
LSsfEfKJPUA,0.63,0.7129,0.6445,2021
LSsfEfKJPUA,0.64,0.6832,0.62105,2021
LSsfEfKJPUA,0.65,0.7822,0.6017,2021
LSsfEfKJPUA,0.66,0.6634,0.58675,2021
LSsfEfKJPUA,0.67,0.5545,0.57595,2021
LSsfEfKJPUA,0.68,0.5248,0.56785,2021
LSsfEfKJPUA,0.69,0.4653,0.5605,2021
LSsfEfKJPUA,0.7,0.4851,0.5548,2021
LSsfEfKJPUA,0.71,0.4851,0.55455,2021
LSsfEfKJPUA,0.72,0.4554,0.56175,2021
LSsfEfKJPUA,0.73,0.4356,0.5759,2021
LSsfEfKJPUA,0.74,0.4158,0.59445,2021
LSsfEfKJPUA,0.75,0.4455,0.6145,2021
LSsfEfKJPUA,0.76,0.4851,0.6354,2021
LSsfEfKJPUA,0.77,0.4455,0.6557,2021
LSsfEfKJPUA,0.78,0.4455,0.67345,2021
LSsfEfKJPUA,0.79,0.4257,0.69075,2021
LSsfEfKJPUA,0.8,0.4158,0.7098,2021
LSsfEfKJPUA,0.81,0.4158,0.72925,2021
LSsfEfKJPUA,0.82,0.4356,0.74485,2021
LSsfEfKJPUA,0.83,0.4554,0.752,2021
LSsfEfKJPUA,0.84,0.4554,0.7485,2021
LSsfEfKJPUA,0.85,0.495,0.73635,2021
LSsfEfKJPUA,0.86,0.4851,0.719,2021
LSsfEfKJPUA,0.87,0.4554,0.6988,2021
LSsfEfKJPUA,0.88,0.4455,0.6773,2021
LSsfEfKJPUA,0.89,0.4455,0.6565,2021
LSsfEfKJPUA,0.9,0.4554,0.6381,2021
LSsfEfKJPUA,0.91,0.4257,0.6211,2021
LSsfEfKJPUA,0.92,0.4257,0.60545,2021
LSsfEfKJPUA,0.93,0.4158,0.59405,2021
LSsfEfKJPUA,0.94,0.396,0.5882,2021
LSsfEfKJPUA,0.95,0.4356,0.5837,2021
LSsfEfKJPUA,0.96,0.4059,0.57445,2021
LSsfEfKJPUA,0.97,0.3465,0.55835,2021
LSsfEfKJPUA,0.98,0.2673,0.53935,2021
LSsfEfKJPUA,0.99,0.2475,0.5228,2021
LSsfEfKJPUA,1,0.2178,0.51195,2021
7Ji0rZA-D7k,0.01,0.9659,0.74875,2021
7Ji0rZA-D7k,0.02,0.7159,0.8374,2021
7Ji0rZA-D7k,0.03,0.7159,0.8965,2021
7Ji0rZA-D7k,0.04,0.6364,0.91455,2021
7Ji0rZA-D7k,0.05,0.5568,0.9181,2021
7Ji0rZA-D7k,0.06,0.5568,0.9189,2021
7Ji0rZA-D7k,0.07,0.5682,0.92065,2021
7Ji0rZA-D7k,0.08,0.5568,0.92395,2021
7Ji0rZA-D7k,0.09,0.5227,0.92715,2021
7Ji0rZA-D7k,0.1,0.5455,0.9298,2021
7Ji0rZA-D7k,0.11,0.5909,0.93245,2021
7Ji0rZA-D7k,0.12,0.5909,0.9351,2021
7Ji0rZA-D7k,0.13,0.6364,0.93755,2021
7Ji0rZA-D7k,0.14,0.6818,0.9398,2021
7Ji0rZA-D7k,0.15,0.7045,0.9419,2021
7Ji0rZA-D7k,0.16,0.6477,0.9437,2021
7Ji0rZA-D7k,0.17,0.5795,0.9453,2021
7Ji0rZA-D7k,0.18,0.5341,0.9466,2021
7Ji0rZA-D7k,0.19,0.5341,0.94765,2021
7Ji0rZA-D7k,0.2,0.5341,0.94845,2021
7Ji0rZA-D7k,0.21,0.5568,0.9489,2021
7Ji0rZA-D7k,0.22,0.5568,0.94895,2021
7Ji0rZA-D7k,0.23,0.5909,0.9484,2021
7Ji0rZA-D7k,0.24,0.6136,0.94715,2021
7Ji0rZA-D7k,0.25,0.6136,0.9451,2021
7Ji0rZA-D7k,0.26,0.6136,0.942,2021
7Ji0rZA-D7k,0.27,0.5909,0.93765,2021
7Ji0rZA-D7k,0.28,0.6023,0.932,2021
7Ji0rZA-D7k,0.29,0.6136,0.92435,2021
7Ji0rZA-D7k,0.3,0.6591,0.91385,2021
7Ji0rZA-D7k,0.31,0.6477,0.90035,2021
7Ji0rZA-D7k,0.32,0.625,0.884,2021
7Ji0rZA-D7k,0.33,0.6136,0.86555,2021
7Ji0rZA-D7k,0.34,0.5795,0.8465,2021
7Ji0rZA-D7k,0.35,0.5,0.82825,2021
7Ji0rZA-D7k,0.36,0.5,0.812,2021
7Ji0rZA-D7k,0.37,0.5909,0.79875,2021
7Ji0rZA-D7k,0.38,0.5682,0.78905,2021
7Ji0rZA-D7k,0.39,0.5568,0.783,2021
7Ji0rZA-D7k,0.4,0.5227,0.7798,2021
7Ji0rZA-D7k,0.41,0.4773,0.7791,2021
7Ji0rZA-D7k,0.42,0.4773,0.78395,2021
7Ji0rZA-D7k,0.43,0.4205,0.79605,2021
7Ji0rZA-D7k,0.44,0.4886,0.81065,2021
7Ji0rZA-D7k,0.45,0.5909,0.8247,2021
7Ji0rZA-D7k,0.46,0.5795,0.8381,2021
7Ji0rZA-D7k,0.47,0.5682,0.85055,2021
7Ji0rZA-D7k,0.48,0.5682,0.8613,2021
7Ji0rZA-D7k,0.49,0.5227,0.86955,2021
7Ji0rZA-D7k,0.5,0.5341,0.8748,2021
7Ji0rZA-D7k,0.51,0.5,0.8765,2021
7Ji0rZA-D7k,0.52,0.5,0.8744,2021
7Ji0rZA-D7k,0.53,0.5114,0.86845,2021
7Ji0rZA-D7k,0.54,0.5568,0.8586,2021
7Ji0rZA-D7k,0.55,0.5795,0.84455,2021
7Ji0rZA-D7k,0.56,0.4545,0.82545,2021
7Ji0rZA-D7k,0.57,0.4886,0.8018,2021
7Ji0rZA-D7k,0.58,0.5,0.77785,2021
7Ji0rZA-D7k,0.59,0.4545,0.75575,2021
7Ji0rZA-D7k,0.6,0.4773,0.7344,2021
7Ji0rZA-D7k,0.61,0.5,0.71325,2021
7Ji0rZA-D7k,0.62,0.4545,0.69275,2021
7Ji0rZA-D7k,0.63,0.4773,0.67395,2021
7Ji0rZA-D7k,0.64,0.5227,0.6577,2021
7Ji0rZA-D7k,0.65,0.5341,0.64445,2021
7Ji0rZA-D7k,0.66,0.5682,0.63435,2021
7Ji0rZA-D7k,0.67,0.5568,0.62715,2021
7Ji0rZA-D7k,0.68,0.5795,0.6229,2021
7Ji0rZA-D7k,0.69,0.4545,0.6217,2021
7Ji0rZA-D7k,0.7,0.4205,0.6236,2021
7Ji0rZA-D7k,0.71,0.3864,0.6283,2021
7Ji0rZA-D7k,0.72,0.3977,0.6355,2021
7Ji0rZA-D7k,0.73,0.4205,0.64505,2021
7Ji0rZA-D7k,0.74,0.4545,0.65635,2021
7Ji0rZA-D7k,0.75,0.4318,0.6683,2021
7Ji0rZA-D7k,0.76,0.4545,0.677,2021
7Ji0rZA-D7k,0.77,0.3409,0.67455,2021
7Ji0rZA-D7k,0.78,0.375,0.65875,2021
7Ji0rZA-D7k,0.79,0.375,0.6425,2021
7Ji0rZA-D7k,0.8,0.3636,0.63555,2021
7Ji0rZA-D7k,0.81,0.3864,0.62895,2021
7Ji0rZA-D7k,0.82,0.3864,0.61135,2021
7Ji0rZA-D7k,0.83,0.3295,0.5863,2021
7Ji0rZA-D7k,0.84,0.3295,0.56685,2021
7Ji0rZA-D7k,0.85,0.3523,0.5573,2021
7Ji0rZA-D7k,0.86,0.375,0.5486,2021
7Ji0rZA-D7k,0.87,0.3523,0.5324,2021
7Ji0rZA-D7k,0.88,0.3636,0.50985,2021
7Ji0rZA-D7k,0.89,0.3295,0.48775,2021
7Ji0rZA-D7k,0.9,0.3182,0.4736,2021
7Ji0rZA-D7k,0.91,0.3182,0.47205,2021
7Ji0rZA-D7k,0.92,0.375,0.4815,2021
7Ji0rZA-D7k,0.93,0.3409,0.4957,2021
7Ji0rZA-D7k,0.94,0.3068,0.50695,2021
7Ji0rZA-D7k,0.95,0.3636,0.50915,2021
7Ji0rZA-D7k,0.96,0.2727,0.5009,2021
7Ji0rZA-D7k,0.97,0.2841,0.48145,2021
7Ji0rZA-D7k,0.98,0.2614,0.4465,2021
7Ji0rZA-D7k,0.99,0.1932,0.39445,2021
7Ji0rZA-D7k,1,0.1023,0.3441,2021
BZsxf1LWa38,0.01,0.9839,0.74255,2021
BZsxf1LWa38,0.02,0.8065,0.83085,2021
BZsxf1LWa38,0.03,0.7581,0.88495,2021
BZsxf1LWa38,0.04,0.6774,0.8969,2021
BZsxf1LWa38,0.05,0.6774,0.89675,2021
BZsxf1LWa38,0.06,0.6452,0.89545,2021
BZsxf1LWa38,0.07,0.7097,0.8949,2021
BZsxf1LWa38,0.08,0.7097,0.89505,2021
BZsxf1LWa38,0.09,0.6935,0.89685,2021
BZsxf1LWa38,0.1,0.6774,0.90205,2021
BZsxf1LWa38,0.11,0.7097,0.9102,2021
BZsxf1LWa38,0.12,0.7097,0.91965,2021
BZsxf1LWa38,0.13,0.6774,0.9285,2021
BZsxf1LWa38,0.14,0.7258,0.9354,2021
BZsxf1LWa38,0.15,0.7581,0.94005,2021
BZsxf1LWa38,0.16,0.7097,0.9437,2021
BZsxf1LWa38,0.17,0.7097,0.9472,2021
BZsxf1LWa38,0.18,0.7581,0.94965,2021
BZsxf1LWa38,0.19,0.7258,0.9505,2021
BZsxf1LWa38,0.2,0.9032,0.95065,2021
BZsxf1LWa38,0.21,0.8226,0.9506,2021
BZsxf1LWa38,0.22,0.8871,0.9504,2021
BZsxf1LWa38,0.23,0.871,0.94915,2021
BZsxf1LWa38,0.24,0.7742,0.94355,2021
BZsxf1LWa38,0.25,0.7581,0.93165,2021
BZsxf1LWa38,0.26,0.7581,0.9177,2021
BZsxf1LWa38,0.27,0.7097,0.90625,2021
BZsxf1LWa38,0.28,0.7258,0.899,2021
BZsxf1LWa38,0.29,0.7258,0.8964,2021
BZsxf1LWa38,0.3,0.7258,0.89755,2021
BZsxf1LWa38,0.31,0.7258,0.90025,2021
BZsxf1LWa38,0.32,0.7581,0.9023,2021
BZsxf1LWa38,0.33,0.7742,0.90275,2021
BZsxf1LWa38,0.34,0.7581,0.90175,2021
BZsxf1LWa38,0.35,0.7903,0.9005,2021
BZsxf1LWa38,0.36,0.7742,0.9013,2021
BZsxf1LWa38,0.37,0.7419,0.9047,2021
BZsxf1LWa38,0.38,0.7258,0.9089,2021
BZsxf1LWa38,0.39,0.7581,0.9111,2021
BZsxf1LWa38,0.4,0.8548,0.90935,2021
BZsxf1LWa38,0.41,0.7581,0.90325,2021
BZsxf1LWa38,0.42,0.7581,0.8945,2021
BZsxf1LWa38,0.43,0.7581,0.8854,2021
BZsxf1LWa38,0.44,0.7581,0.877,2021
BZsxf1LWa38,0.45,0.7742,0.86935,2021
BZsxf1LWa38,0.46,0.7097,0.86295,2021
BZsxf1LWa38,0.47,0.7419,0.85965,2021
BZsxf1LWa38,0.48,0.6613,0.8614,2021
BZsxf1LWa38,0.49,0.7581,0.86905,2021
BZsxf1LWa38,0.5,0.7097,0.88225,2021
BZsxf1LWa38,0.51,0.7581,0.89895,2021
BZsxf1LWa38,0.52,0.8065,0.91555,2021
BZsxf1LWa38,0.53,0.8065,0.92875,2021
BZsxf1LWa38,0.54,0.8387,0.9363,2021
BZsxf1LWa38,0.55,0.871,0.93675,2021
BZsxf1LWa38,0.56,0.7419,0.9274,2021
BZsxf1LWa38,0.57,0.7419,0.9077,2021
BZsxf1LWa38,0.58,0.6774,0.88315,2021
BZsxf1LWa38,0.59,0.7419,0.864,2021
BZsxf1LWa38,0.6,0.7419,0.8564,2021
BZsxf1LWa38,0.61,0.6452,0.85915,2021
BZsxf1LWa38,0.62,0.7097,0.87015,2021
BZsxf1LWa38,0.63,0.6935,0.8877,2021
BZsxf1LWa38,0.64,0.7903,0.9077,2021
BZsxf1LWa38,0.65,0.7903,0.9246,2021
BZsxf1LWa38,0.66,0.871,0.9358,2021
BZsxf1LWa38,0.67,0.8548,0.94245,2021
BZsxf1LWa38,0.68,0.871,0.94655,2021
BZsxf1LWa38,0.69,0.871,0.94895,2021
BZsxf1LWa38,0.7,0.9032,0.9495,2021
BZsxf1LWa38,0.71,0.9355,0.94785,2021
BZsxf1LWa38,0.72,0.9032,0.9435,2021
BZsxf1LWa38,0.73,0.8871,0.9372,2021
BZsxf1LWa38,0.74,0.871,0.92995,2021
